CustomerID,Education,Marital_Status,Income,MntWines,MntFruits,MntMeatProducts,MntFishProducts,MntSweetProducts,MntGoldProds,NumDealsPurchases,NumWebPurchases,NumCatalogPurchases,NumStorePurchases,Total_Spending,Response
5459,PhD,Married,100901,73,257,502,226,39,68,13,7,14,5,1513,Yes
5460,PhD,Married,130245,539,159,647,258,182,57,11,12,10,1,2859,Yes
5461,Master,Married,70724,424,20,999,221,9,268,11,1,1,7,1174,No
5462,Bachelor,Divorced,123916,55,240,235,176,8,187,0,7,6,6,1746,Yes
5463,Basic,Single,68862,577,236,34,239,36,115,4,14,11,5,732,Yes
5464,Bachelor,Single,138615,762,130,317,475,117,140,6,12,1,6,4169,Yes
5465,Bachelor,Divorced,45141,326,170,867,62,98,211,9,8,14,11,3622,Yes
5466,Bachelor,Single,143868,135,398,565,311,115,62,0,14,6,0,647,Yes
5467,Master,Married,51524,803,20,980,210,83,257,4,0,7,2,4037,Yes
5468,Master,Married,74114,928,263,987,50,195,7,2,5,4,4,4650,No
5469,Master,Single,56609,320,218,775,166,193,39,8,14,8,6,1807,No
5470,Bachelor,Married,147822,542,74,863,375,96,155,6,9,1,4,2229,No
5471,Bachelor,Divorced,104139,459,425,449,243,165,194,7,6,0,9,2879,Yes
5472,Bachelor,Married,95328,692,2,968,456,138,138,1,7,14,6,2180,No
5473,Basic,Single,66808,855,395,801,127,143,88,8,14,8,11,2687,Yes
5474,Master,Single,144169,207,405,904,393,150,156,8,8,9,9,4795,No
5475,Basic,Widowed,114583,208,412,776,333,124,218,0,1,1,4,1452,No
5476,Bachelor,Single,138625,493,359,858,173,40,276,5,6,1,7,2756,Yes
5477,Bachelor,Single,95879,178,322,740,300,53,33,7,0,3,4,2024,Yes
5478,Bachelor,Widowed,117348,138,413,723,218,77,288,14,10,4,1,4058,Yes
5479,Master,Divorced,87772,930,139,139,438,65,73,14,14,12,0,2372,No
5480,Bachelor,Married,53105,152,255,684,209,6,140,5,11,6,2,4286,No
5481,Master,Single,93311,867,80,129,173,23,266,6,3,9,6,896,No
5482,Bachelor,Single,24056,691,37,63,336,71,275,5,1,6,2,3579,Yes
5483,Bachelor,Single,64673,963,371,906,273,161,12,6,12,8,8,2060,No
5484,Master,Married,91966,588,76,620,255,143,279,1,7,0,9,2102,Yes
5485,Bachelor,Single,37695,868,35,131,126,126,13,13,12,9,12,1769,Yes
5486,PhD,Single,127668,934,498,283,166,21,133,14,4,3,5,2170,No
5487,Bachelor,Single,145905,835,30,979,50,92,60,9,0,12,7,3784,Yes
5488,Bachelor,Divorced,36364,950,339,474,288,181,210,14,5,4,2,4316,Yes
5489,Bachelor,Married,103464,702,178,769,12,129,287,12,6,11,9,1573,Yes
5490,PhD,Married,49782,492,111,381,286,34,264,4,0,3,14,4950,Yes
5491,Basic,Single,75973,628,161,304,104,82,265,12,0,1,5,1465,No
5492,Master,Divorced,43638,3,230,280,418,20,2,8,13,13,12,2283,Yes
5493,Bachelor,Married,37782,519,341,325,423,120,39,0,13,0,8,984,Yes
5494,Bachelor,Married,61743,686,38,310,178,84,162,11,4,8,11,2870,Yes
5495,Bachelor,Divorced,77271,59,397,603,331,61,141,6,1,12,12,3742,Yes
5496,Bachelor,Single,29486,439,386,889,88,148,262,1,8,3,2,3542,Yes
5497,Bachelor,Married,125367,392,335,742,210,98,151,0,2,3,9,2845,No
5498,Master,Married,104275,623,64,793,446,27,135,12,0,4,4,3234,Yes
5499,Bachelor,Single,36622,875,239,181,238,92,74,1,11,12,5,602,Yes
5500,Bachelor,Single,50056,77,180,825,127,11,195,6,11,6,11,2085,No
5501,Bachelor,Widowed,140869,707,368,514,252,59,263,2,5,6,13,2504,No
5502,Basic,Single,59119,163,200,823,59,183,197,2,8,2,12,3074,Yes
5503,Bachelor,Married,86474,214,112,159,344,109,222,14,8,14,10,4260,Yes
5504,Bachelor,Married,85364,165,131,446,378,143,156,2,8,5,5,4765,Yes
5505,Bachelor,Single,104505,275,323,618,189,61,250,8,9,7,3,3518,Yes
5506,Basic,Married,74713,349,155,296,368,94,77,12,10,2,7,1528,Yes
5507,Bachelor,Single,146252,606,388,995,35,154,174,8,6,3,3,4134,No
5508,Bachelor,Single,86850,689,194,327,94,21,198,8,8,11,7,571,Yes
5509,Bachelor,Divorced,20665,641,420,312,270,98,160,9,1,13,4,4950,Yes
5510,Bachelor,Divorced,113167,591,189,730,17,73,244,9,2,13,1,4474,Yes
5511,Basic,Single,124675,778,393,56,90,198,221,7,8,8,4,764,Yes
5512,PhD,Single,38882,979,321,969,376,138,164,8,6,11,1,3885,Yes
5513,Master,Married,147769,876,315,920,238,162,1,13,12,12,10,2025,Yes
5514,Master,Single,71567,901,18,112,154,28,168,12,9,0,0,2805,No
5515,Basic,Married,29478,741,275,389,79,192,145,11,7,13,2,3224,Yes
5516,Master,Single,44342,89,64,421,356,161,181,13,4,12,8,4250,Yes
5517,Master,Divorced,50312,341,235,132,232,4,32,9,8,7,4,1911,Yes
5518,Master,Single,100054,633,20,219,107,152,237,2,2,14,1,965,No
5519,Basic,Divorced,26034,752,406,568,273,89,206,7,7,5,3,2654,No
5520,Bachelor,Married,124588,910,270,319,7,125,131,13,14,12,5,2031,No
5521,Master,Married,103926,644,382,194,439,48,201,7,9,4,5,4124,Yes
5522,Bachelor,Divorced,50272,557,357,929,207,178,111,2,7,11,9,1212,Yes
5523,Bachelor,Single,91045,836,448,346,39,113,92,6,1,10,9,973,Yes
5524,Bachelor,Married,130151,377,15,585,373,67,148,8,12,2,13,1823,No
5525,Bachelor,Married,47365,493,334,289,154,55,30,12,9,12,6,1611,Yes
5526,Basic,Married,66043,38,403,633,186,99,194,13,0,5,11,609,No
5527,Bachelor,Married,45947,567,17,54,48,5,291,11,13,1,3,1858,Yes
5528,Basic,Single,148079,775,3,435,172,3,160,5,10,12,2,4198,Yes
5529,Bachelor,Single,51604,520,64,547,228,113,14,3,1,11,8,3273,Yes
5530,Bachelor,Married,74111,954,372,495,351,91,291,0,6,13,10,503,Yes
5531,Bachelor,Single,146998,667,458,54,197,32,228,10,3,3,13,3259,Yes
5532,Basic,Divorced,26461,383,280,520,414,124,204,1,0,13,10,4407,No
5533,Bachelor,Married,108837,438,130,713,129,27,184,2,3,11,0,4148,Yes
5534,Master,Married,100582,215,226,643,264,98,158,11,1,1,4,1828,No
5535,Basic,Single,112742,975,340,876,493,150,129,14,12,14,4,3354,Yes
5536,Basic,Married,125404,444,107,102,277,84,114,8,6,2,0,4183,Yes
5537,Basic,Single,43176,39,465,538,183,54,124,7,7,4,2,1619,No
5538,Master,Married,87417,318,384,545,417,165,275,1,4,8,5,3303,Yes
5539,Bachelor,Single,29710,403,387,799,436,129,115,7,5,11,1,4720,No
5540,Bachelor,Married,133874,843,28,738,360,32,263,12,14,2,12,1074,Yes
5541,Basic,Married,20730,563,334,169,164,94,20,1,11,2,14,2226,Yes
5542,Bachelor,Married,106824,822,205,692,52,128,131,10,7,1,5,3114,No
5543,Master,Single,103276,510,124,562,324,83,23,8,3,8,13,2049,Yes
5544,Master,Single,66292,250,74,730,143,22,99,13,14,7,10,1353,Yes
5545,Bachelor,Single,44553,843,298,543,85,83,129,0,10,11,10,2324,No
5546,Basic,Married,78267,922,470,656,431,161,148,2,5,1,11,4384,Yes
5547,Basic,Single,105118,289,198,926,128,21,247,11,14,3,2,2965,Yes
5548,Basic,Single,95651,409,173,842,453,84,180,14,2,9,0,1918,Yes
5549,Bachelor,Single,103143,566,106,827,331,12,277,2,9,14,2,620,Yes
5550,Basic,Married,41024,872,209,971,110,199,78,0,14,0,14,3906,Yes
5551,Bachelor,Married,136238,741,114,562,88,48,28,0,5,0,1,4678,Yes
5552,Bachelor,Widowed,53336,286,326,800,427,136,17,7,6,12,3,4513,No
5553,PhD,Married,129811,988,264,516,410,9,15,7,12,10,10,2752,Yes
5554,Bachelor,Single,22054,447,408,237,201,176,239,12,11,13,3,4788,Yes
5555,Master,Married,102885,400,277,9,253,159,64,6,13,12,8,2769,No
5556,Master,Married,145873,46,146,939,119,153,263,3,1,11,6,931,Yes
5557,Basic,Married,78191,639,496,723,453,144,87,6,9,3,8,4175,No
5558,Master,Divorced,101983,460,425,496,120,192,296,11,1,0,3,575,Yes
5559,Bachelor,Married,80993,703,373,983,238,128,189,7,4,13,14,2782,Yes
5560,Bachelor,Married,84216,374,9,5,115,66,264,0,13,4,2,3269,Yes
5561,Bachelor,Married,69970,540,143,395,437,147,17,0,6,9,8,3354,Yes
5562,PhD,Married,53554,913,288,344,261,67,165,7,12,14,1,3276,No
5563,Bachelor,Married,122963,486,372,760,271,12,250,0,1,2,4,3420,Yes
5564,Bachelor,Single,46212,904,389,664,164,187,185,0,14,11,13,3526,Yes
5565,PhD,Widowed,91422,914,328,409,401,14,101,14,12,3,12,2671,Yes
5566,Basic,Single,140772,314,355,743,120,143,49,8,7,13,8,4645,No
5567,Bachelor,Single,90458,221,479,198,391,13,222,13,6,7,11,2857,Yes
5568,Master,Widowed,111705,4,399,706,483,65,9,13,6,3,8,3496,Yes
5569,Master,Divorced,116659,519,226,508,497,140,119,0,4,12,7,595,Yes
5570,PhD,Single,110999,458,98,659,35,167,294,14,12,4,12,1500,Yes
5571,PhD,Single,25238,561,10,197,454,169,288,6,7,4,14,3282,No
5572,Basic,Married,85046,573,415,786,484,100,177,11,1,9,14,4378,Yes
5573,Master,Single,115438,904,283,358,470,59,119,9,11,13,2,1523,Yes
5574,Bachelor,Single,111912,858,236,788,455,137,145,2,5,12,3,3965,Yes
5575,Bachelor,Widowed,62374,524,477,430,184,15,260,4,14,0,12,4789,No
5576,Basic,Married,26884,296,186,880,54,144,269,4,6,9,0,644,Yes
5577,Bachelor,Married,121890,493,213,362,22,83,214,3,13,8,9,4903,Yes
5578,PhD,Married,108702,405,311,320,428,150,210,0,8,4,12,3604,Yes
5579,PhD,Married,83063,394,127,844,69,140,104,7,0,0,8,2893,No
5580,Bachelor,Divorced,127092,658,23,570,211,178,159,4,10,2,2,1359,Yes
5581,Basic,Married,129661,215,185,862,364,11,229,1,2,2,10,1451,Yes
5582,Bachelor,Married,89521,245,257,353,90,78,66,8,4,13,9,3250,Yes
5583,Master,Married,20441,51,349,967,1,92,156,8,13,6,3,1440,No
5584,Master,Divorced,130415,752,41,179,30,1,169,11,0,9,0,936,Yes
5585,Bachelor,Married,82444,348,435,310,135,17,84,1,14,3,7,4668,Yes
5586,Basic,Divorced,114833,408,480,356,28,172,99,2,4,3,1,1468,No
5587,Bachelor,Single,27760,284,177,361,69,73,238,10,10,0,6,861,Yes
5588,Bachelor,Single,47568,573,302,73,89,30,238,14,11,11,3,3053,Yes
5589,PhD,Single,59450,391,101,232,20,65,32,2,9,5,0,3799,No
5590,Bachelor,Single,78475,460,87,148,306,120,267,9,13,1,2,1513,No
5591,Bachelor,Single,66793,428,51,23,348,49,178,11,1,9,9,2463,Yes
5592,Bachelor,Single,23645,521,101,439,411,16,292,7,4,6,11,2982,Yes
5593,Basic,Widowed,81331,269,438,141,125,71,65,9,5,11,9,3393,Yes
5594,PhD,Single,81695,570,487,428,89,74,256,13,5,6,5,2432,Yes
5595,Bachelor,Married,81358,238,81,234,80,32,101,4,10,6,0,2992,Yes
5596,Bachelor,Divorced,82228,535,336,144,355,33,70,8,12,1,0,4683,Yes
5597,Bachelor,Single,59630,143,499,49,116,81,44,11,13,6,0,2758,Yes
5598,Bachelor,Single,48298,490,238,975,253,78,93,8,0,6,4,4147,Yes
5599,Bachelor,Single,56617,586,220,403,183,187,276,10,12,10,7,3533,Yes
5600,Master,Single,42029,305,304,773,307,180,142,7,9,14,4,4223,Yes
5601,Bachelor,Widowed,42712,242,14,230,241,88,89,4,5,0,4,994,No
5602,Bachelor,Divorced,96140,541,54,695,262,125,75,9,14,1,4,4549,Yes
5603,Basic,Divorced,109206,819,73,97,124,8,156,5,7,4,12,3735,Yes
5604,Bachelor,Divorced,51087,129,334,649,349,137,286,7,1,2,2,3414,Yes
5605,Basic,Single,124702,417,485,379,209,197,186,12,8,10,9,3437,Yes
5606,Bachelor,Married,22735,487,144,744,222,76,210,0,14,0,10,4892,Yes
5607,Master,Married,100968,618,405,227,52,40,43,12,0,14,0,4465,No
5608,Master,Divorced,130444,910,147,162,433,189,248,2,10,13,9,670,Yes
5609,Bachelor,Single,128909,547,78,497,161,20,11,8,8,9,0,3032,No
5610,Bachelor,Married,120509,12,123,924,431,81,124,12,9,12,0,1093,No
5611,Basic,Single,79278,772,498,843,276,110,37,6,5,0,2,687,Yes
5612,Bachelor,Single,134768,930,441,358,416,69,169,13,9,9,14,1862,No
5613,Master,Married,61013,240,438,481,213,175,37,4,1,7,13,4724,Yes
5614,Bachelor,Single,128767,170,146,348,452,56,258,9,11,9,8,2956,Yes
5615,Bachelor,Married,99776,378,339,275,163,0,279,2,5,8,6,3217,Yes
5616,Master,Married,55599,349,395,408,115,162,20,2,13,3,4,3406,Yes
5617,Master,Single,58226,468,79,34,466,104,132,1,2,0,13,2609,Yes
5618,Bachelor,Single,54610,391,289,677,492,0,51,9,6,12,6,4467,Yes
5619,Bachelor,Widowed,138721,774,54,975,133,44,204,6,12,14,12,1357,Yes
5620,Basic,Married,43608,506,171,299,387,0,219,3,6,3,4,4418,Yes
5621,Basic,Married,58915,587,168,843,231,20,8,0,8,9,4,1839,Yes
5622,PhD,Divorced,97444,816,467,151,267,8,110,7,3,3,11,1319,Yes
5623,Master,Single,66117,270,407,607,193,150,70,2,5,14,8,596,Yes
5624,Master,Single,72103,573,291,332,30,103,249,4,10,12,3,3067,Yes
5625,Basic,Single,34649,658,349,513,41,161,42,3,9,8,8,2296,Yes
5626,Master,Married,91399,166,147,880,89,132,254,2,14,4,9,1793,Yes
5627,Bachelor,Married,26039,128,24,964,323,97,210,4,2,10,4,2908,Yes
5628,Bachelor,Single,98878,605,452,80,378,106,237,8,8,7,12,3739,Yes
5629,Bachelor,Single,87322,489,372,314,437,25,232,3,7,6,3,2306,Yes
5630,Basic,Divorced,28188,912,436,234,160,56,18,10,7,6,9,2359,Yes
5631,Master,Married,98228,876,121,399,152,104,39,11,1,13,2,3465,Yes
5632,Bachelor,Widowed,75117,246,420,19,365,174,32,8,13,6,12,2392,Yes
5633,Basic,Single,110694,151,142,865,137,137,123,0,0,12,3,4942,No
5634,Basic,Married,88930,484,404,411,440,191,76,1,11,4,1,2193,Yes
5635,Basic,Divorced,102969,284,464,678,103,38,237,13,7,12,0,3057,Yes
5636,Basic,Divorced,103995,936,192,86,485,125,287,8,3,11,8,4304,Yes
5637,Bachelor,Single,148363,61,101,152,267,180,114,1,13,8,5,1122,Yes
5638,Master,Single,89202,218,164,646,369,137,176,8,3,5,2,4179,No
5639,Basic,Single,28332,874,285,594,203,181,44,7,14,11,8,4943,Yes
5640,Basic,Married,25946,347,226,297,109,49,2,2,7,11,8,2925,Yes
5641,Bachelor,Married,74964,10,339,752,249,51,129,8,1,3,6,1872,Yes
5642,Master,Married,105184,743,59,379,296,146,166,3,12,12,6,685,Yes
5643,Bachelor,Single,145158,260,67,517,237,124,286,4,6,9,13,2253,Yes
5644,Bachelor,Single,24645,429,369,521,338,185,188,9,8,13,7,4253,No
5645,Bachelor,Single,78108,786,471,615,257,3,173,4,1,9,14,1596,Yes
5646,Bachelor,Divorced,96424,489,97,923,290,116,6,10,7,3,0,4816,No
5647,Basic,Married,24564,887,163,239,166,146,190,14,0,14,3,1858,No
5648,Master,Married,88288,631,461,743,360,44,158,9,3,12,9,4066,No
5649,Bachelor,Married,96871,113,93,738,156,179,95,13,11,6,2,2053,Yes
5650,Bachelor,Single,41141,750,428,786,276,181,58,12,3,8,6,2752,Yes
5651,Master,Married,136249,731,2,567,185,137,228,2,10,2,13,2504,No
5652,Bachelor,Single,49246,633,469,66,190,111,107,9,11,8,3,2205,Yes
5653,Bachelor,Married,123515,881,16,473,50,184,33,1,2,14,13,3851,No
5654,Bachelor,Married,112368,950,417,535,95,85,160,1,3,4,1,2438,Yes
5655,Basic,Single,42588,940,139,828,263,145,260,13,13,12,10,1472,Yes
5656,Basic,Single,81240,187,336,813,87,140,80,13,6,7,8,1253,No
5657,Bachelor,Single,146996,91,452,257,153,146,225,14,0,3,5,3456,Yes
5658,Master,Single,33403,902,273,584,324,190,29,2,12,12,7,2191,Yes
5659,PhD,Widowed,62833,304,260,369,482,39,66,7,4,7,0,535,Yes
5660,Bachelor,Married,31808,808,122,364,375,95,199,2,2,10,9,3250,Yes
5661,Basic,Married,32124,675,266,356,259,171,139,10,6,6,11,1037,Yes
5662,Basic,Married,64254,952,454,916,276,176,174,3,3,10,1,3089,Yes
5663,Master,Married,26667,666,4,496,80,1,263,0,10,0,9,3615,Yes
5664,Bachelor,Single,99861,341,197,342,193,42,154,9,5,9,14,2052,Yes
5665,Bachelor,Single,94042,458,343,686,164,190,9,14,2,0,3,4985,Yes
5666,Master,Married,81485,814,161,452,462,50,163,9,12,3,8,772,Yes
5667,Master,Married,71922,565,465,267,498,42,149,4,0,14,0,4413,No
5668,Master,Divorced,52224,457,96,448,71,23,15,0,8,1,9,1588,Yes
5669,Basic,Single,42133,167,228,676,194,132,84,2,1,12,13,4009,Yes
5670,Master,Single,47741,919,10,376,10,63,246,3,4,9,14,660,No
5671,Master,Divorced,86821,442,293,202,355,36,253,11,13,5,6,833,Yes
5672,Bachelor,Married,124339,676,272,984,461,48,191,5,6,1,7,1321,Yes
5673,Bachelor,Widowed,91285,215,488,909,420,194,243,3,9,3,14,4075,No
5674,Bachelor,Married,140736,501,221,804,379,129,261,1,9,8,4,3473,Yes
5675,PhD,Married,33596,480,99,358,272,189,83,2,8,2,3,3799,Yes
5676,Basic,Single,101076,268,467,7,100,160,176,9,13,9,10,1089,No
5677,Bachelor,Single,77274,484,369,253,177,149,70,7,13,14,4,2087,Yes
5678,Basic,Single,34580,582,129,900,348,59,195,3,0,10,2,4638,Yes
5679,Master,Single,82005,915,368,977,178,75,278,6,3,11,13,2785,No
5680,Basic,Married,75220,281,174,224,263,146,284,9,1,6,14,4802,Yes
5681,Bachelor,Divorced,74128,105,396,558,5,189,211,5,0,8,12,4460,Yes
5682,Bachelor,Single,95938,471,225,673,403,126,97,13,2,2,1,3132,Yes
5683,PhD,Single,33849,759,124,848,451,148,249,4,8,5,10,3971,No
5684,Bachelor,Widowed,129846,604,353,640,84,195,177,11,1,9,10,3636,Yes
5685,Basic,Single,78788,345,167,665,280,66,115,9,9,5,14,836,No
5686,Master,Married,35258,55,304,664,489,111,164,10,5,13,13,3620,No
5687,Bachelor,Divorced,91599,95,491,917,96,85,180,9,11,8,9,607,Yes
5688,PhD,Single,141775,551,79,19,328,181,92,1,0,13,7,620,Yes
5689,Basic,Divorced,101046,823,454,728,203,66,161,8,10,6,8,953,No
5690,Bachelor,Married,139077,743,377,701,144,31,197,14,12,4,8,2153,Yes
5691,Bachelor,Single,147921,626,400,938,446,46,239,7,1,9,11,3171,Yes
5692,Basic,Divorced,141585,828,358,423,103,134,120,12,8,0,9,1107,Yes
5693,Bachelor,Married,107965,656,401,293,161,36,107,8,5,6,5,1986,No
5694,Bachelor,Married,138066,569,397,880,269,65,273,13,2,13,12,1287,Yes
5695,Master,Married,131472,959,171,262,375,45,112,1,13,8,9,2275,Yes
5696,Bachelor,Single,24458,894,321,706,119,102,243,4,10,12,12,3264,No
5697,Bachelor,Single,133897,160,395,314,253,21,230,13,6,4,3,1861,Yes
5698,Bachelor,Single,80945,55,77,54,40,97,20,14,2,7,3,3929,Yes
5699,PhD,Single,31825,610,317,744,344,159,142,8,12,7,3,2017,Yes
5700,Bachelor,Single,39135,230,139,696,312,113,182,0,12,11,1,856,Yes
5701,Bachelor,Single,48893,937,223,188,270,21,32,9,3,0,3,1866,Yes
5702,Bachelor,Single,126578,926,316,818,342,39,285,2,2,8,5,3751,Yes
5703,Bachelor,Single,84502,174,335,647,391,180,29,7,14,14,3,4646,No
5704,Bachelor,Married,86156,403,19,930,66,59,6,13,2,12,10,1423,Yes
5705,PhD,Single,76383,938,38,60,419,129,66,8,1,10,14,1630,Yes
5706,Bachelor,Married,36041,362,20,189,102,114,12,12,14,10,6,1809,Yes
5707,Master,Married,146378,655,439,107,238,140,229,11,5,4,7,1770,Yes
5708,Basic,Divorced,149024,453,270,880,77,189,235,14,6,11,11,4423,Yes
5709,Bachelor,Married,82636,651,363,956,135,183,28,5,12,6,6,3986,Yes
5710,PhD,Divorced,124899,358,82,765,249,141,258,4,13,2,10,2075,No
5711,Basic,Married,114800,639,121,347,75,135,223,2,1,9,2,1023,No
5712,PhD,Single,113348,656,348,637,346,129,131,12,8,13,5,4703,No
5713,Bachelor,Single,40037,832,16,324,305,84,256,0,9,9,8,1963,Yes
5714,PhD,Married,50823,445,456,239,255,81,121,2,0,7,10,4151,Yes
5715,Bachelor,Married,134160,967,164,871,491,120,6,14,7,10,13,2728,Yes
5716,Bachelor,Married,62859,710,132,641,11,140,138,0,9,6,7,916,Yes
5717,Basic,Married,21905,754,306,648,392,0,157,5,13,13,3,4065,Yes
5718,Bachelor,Single,54280,314,194,980,292,15,196,0,3,2,3,1393,Yes
5719,Basic,Divorced,43672,841,392,50,388,65,199,7,1,12,6,2992,Yes
5720,Basic,Married,24894,727,10,480,453,27,96,9,5,7,10,706,No
5721,Basic,Married,65349,473,418,898,97,144,176,5,7,11,1,3183,Yes
5722,Bachelor,Widowed,62261,386,302,944,305,101,66,11,11,2,2,3183,Yes
5723,Master,Married,89844,609,460,892,130,61,283,8,14,9,9,2220,No
5724,Basic,Married,40949,379,465,677,206,121,196,1,4,6,13,2321,No
5725,Basic,Divorced,98962,545,143,238,424,150,168,11,14,1,4,1953,Yes
5726,Bachelor,Married,48332,854,449,589,283,68,295,5,14,6,14,4811,No
5727,Basic,Married,21186,226,5,261,270,88,81,9,0,2,12,2646,No
5728,Basic,Divorced,56475,398,472,185,282,82,88,13,11,6,10,3912,Yes
5729,Basic,Single,23420,64,148,633,404,172,75,11,11,12,11,4663,No
5730,PhD,Married,81207,949,223,366,210,19,263,2,5,12,8,805,Yes
5731,Master,Single,143069,63,231,627,64,194,46,9,1,2,1,4796,Yes
5732,Bachelor,Married,32560,264,86,648,6,27,218,13,6,8,6,3987,No
5733,Bachelor,Single,20995,307,361,427,17,168,157,8,14,8,2,2786,Yes
5734,Bachelor,Married,141772,712,1,279,499,140,72,10,8,6,5,1503,Yes
5735,Bachelor,Single,136799,479,84,206,301,76,107,3,11,4,7,2251,No
5736,Bachelor,Single,52561,815,305,277,367,29,113,12,4,0,12,4268,No
5737,Bachelor,Widowed,123931,752,409,634,372,125,78,3,8,1,14,1208,Yes
5738,Bachelor,Single,128054,786,427,428,69,105,86,6,4,6,7,4128,Yes
5739,Basic,Single,65641,602,101,780,431,192,236,13,1,12,6,1533,No
5740,Bachelor,Single,51604,567,416,697,302,121,78,12,6,11,4,3000,Yes
5741,Master,Married,105724,986,268,498,151,80,24,2,6,7,13,2885,Yes
5742,Bachelor,Married,133252,586,3,510,123,38,228,2,5,1,8,3013,Yes
5743,Master,Divorced,98234,615,244,52,251,52,257,5,12,8,8,3032,Yes
5744,PhD,Single,144307,602,296,396,30,31,204,12,8,0,2,3889,Yes
5745,Basic,Married,80043,213,99,501,346,90,130,3,0,1,3,1132,Yes
5746,Bachelor,Married,121541,589,220,620,204,134,259,3,7,12,0,4506,Yes
5747,Bachelor,Married,96089,405,305,944,271,32,188,4,4,1,7,1736,Yes
5748,PhD,Married,102373,261,128,663,184,171,87,14,0,3,3,1970,Yes
5749,PhD,Married,35797,217,214,471,488,195,255,3,11,12,6,2865,No
5750,Bachelor,Single,42745,194,478,830,308,9,30,2,14,10,0,2110,No
5751,Bachelor,Single,141815,769,179,162,74,45,61,9,9,7,12,3288,Yes
5752,Master,Married,57613,884,79,927,316,85,86,4,13,0,11,1302,No
5753,Basic,Married,113377,229,228,589,18,179,220,10,1,0,6,4675,Yes
5754,Master,Married,95903,930,491,79,328,85,219,8,0,1,11,1709,Yes
5755,PhD,Married,111587,87,38,719,272,61,298,1,11,14,14,3644,No
5756,Bachelor,Single,129661,598,454,845,163,127,42,9,10,13,10,1545,Yes
5757,Bachelor,Married,69921,971,448,951,436,175,121,5,3,7,7,1575,No
5758,Bachelor,Single,129560,643,415,482,193,48,251,0,14,9,4,3411,No
5759,Bachelor,Married,20445,605,158,351,54,152,286,4,7,10,13,1558,Yes
5760,Bachelor,Single,123100,971,313,744,498,22,184,4,12,4,4,945,Yes
5761,Master,Married,39103,94,470,248,282,107,163,11,14,0,3,4832,Yes
5762,PhD,Married,104485,570,116,538,39,78,225,10,8,3,0,3255,Yes
5763,PhD,Married,122201,525,118,316,373,196,108,11,13,6,12,3562,Yes
5764,Basic,Single,81888,479,167,409,56,125,103,4,11,11,3,1946,Yes
5765,Master,Single,34441,240,475,322,185,52,293,10,3,13,14,1001,Yes
5766,Master,Single,137846,823,449,934,247,43,118,1,3,10,3,980,Yes
5767,Bachelor,Single,57493,813,458,117,98,198,123,7,2,6,1,3970,Yes
5768,Basic,Single,132412,414,97,673,439,36,135,7,3,11,8,4768,No
5769,Bachelor,Married,126744,832,370,510,251,116,250,11,12,14,11,3181,No
5770,PhD,Widowed,148628,228,382,884,25,67,57,5,10,11,7,3415,No
5771,Bachelor,Single,47399,468,254,221,213,104,116,13,9,8,5,924,Yes
5772,Master,Single,20893,172,116,313,265,145,32,4,7,2,2,4563,No
5773,Bachelor,Divorced,104790,42,492,389,13,22,129,8,13,2,0,4906,Yes
5774,Master,Married,133450,966,275,849,126,3,196,10,12,9,4,2935,No
5775,Basic,Married,61175,399,240,533,318,183,286,7,13,0,6,1837,No
5776,Bachelor,Widowed,95445,593,233,983,457,145,133,11,0,11,13,553,Yes
5777,Bachelor,Married,26412,340,205,297,20,150,164,3,7,1,5,895,Yes
5778,Basic,Married,26027,749,307,589,276,133,261,0,10,14,0,2414,Yes
5779,Master,Married,114660,839,24,506,391,157,281,4,1,1,4,4331,Yes
5780,Bachelor,Single,93106,820,415,561,92,65,74,10,12,9,10,4714,Yes
5781,Bachelor,Married,122865,953,72,88,152,116,80,4,7,2,6,1741,Yes
5782,Bachelor,Single,31022,292,180,678,78,192,91,7,3,10,11,846,No
5783,Bachelor,Married,137835,532,442,483,191,147,165,0,14,7,12,2222,No
5784,Basic,Single,55949,457,43,633,264,125,108,0,5,5,11,3250,Yes
5785,Basic,Single,71658,247,159,527,108,86,161,5,13,13,1,1240,Yes
5786,PhD,Single,50212,966,111,973,214,27,185,4,14,11,4,1158,No
5787,Bachelor,Single,49330,547,84,582,438,26,222,2,12,6,13,1858,Yes
5788,Master,Single,85281,55,495,287,429,132,228,0,12,6,0,3287,No
